Name,Critic_Score,User_Score,Platform
The Lord of the Rings: Conquest,54,7.1,PS3
Mahjong Tales: Ancient Wisdom,47,7.1,PS3
FIFA Manager 09,69,7.1,PC
Prince of Persia,81,7.1,X360
Bolt,57,7.1,X360
Neverwinter Nights 2: Storm of Zehir,73,7.1,PC
Tomb Raider: Underworld,75,7.1,PS3
Star Wars The Clone Wars: Lightsaber Duels,56,7.1,WII
WWE SmackDown vs. Raw 2009,78,7.1,PS3
WWE SmackDown vs. Raw 2009,79,7.1,X360
WWE SmackDown vs. Raw 2009,78,7.1,PS2
007: Quantum of Solace,65,7.1,X360
Legendary,47,7.1,X360
Spider-Man: Web of Shadows,63,7.1,WII
NBA 2K9,82,7.1,PS3
Rhiannon: Curse of the Four Branches,67,7.1,PC
Mega Man 9,77,7.1,PS3
Buzz! Quiz TV,80,7.1,PS3
Baja: Edge of Control,65,7.1,X360
NFL Head Coach 09,64,7.1,PS3
Mercenaries 2: World in Flames,72,7.1,PS3
Harvest Moon DS: Island of Happiness,65,7.1,DS
Crash Time: Autobahn Pursuit,44,7.1,X360
The Immortals of Terra: A Perry Rhodan Adventure,63,7.1,PC
